year	year_id	team_id	team_name	position	player_id	player_name	player_url	class_year	gp	gs	g	gs2	goals	assists	points	shots	shot_pct	sog	sog_pct	gwg	man-up_g	man-down_g	gb	to	ct	fo_won	fos_taken	fo_pct	pen	pen_time	ggp	ggs	g_min	goals_allowed	gaa	saves	save_pct	rc	yc	clears	att	clear_pct
2016	12380	621	Salem St.	14	1661368	DeRoo, Ross	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1661368	Jr	15	6	15	6			0								12	6	10				3	150												
2016	12380	621	Salem St.	5	1441629	Clark, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1441629	Sr	15	15	15	15	1	1	2	1	1.000	1	1.000				31	12	16				13	660												
2016	12380	621	Salem St.	12	1441633	Bourgeois, Bobby	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1441633	Sr	15	2	15	2	18	4	22	96	0.188	53	0.552	1		1	12	23	2				2	60												
2016	12380	621	Salem St.	10	1543328	Hanley, Steve	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1543328	Jr	15	13	15	13	3	6	9	20	0.150	11	0.550				51	16	8	90	218	0.413	4	210												
2016	12380	621	Salem St.	11	1543329	Pearsons, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1543329	Sr	15	14	15	14	27	27	54	94	0.287	56	0.596	1	5	1	20	43	4				12	600												
2016	12380	621	Salem St.	22	1661375	Sheehan, Matthew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1661375	Fr	15	15	15	15			0								14	7	16				7	390												
2016	12380	621	Salem St.	13	1777448	Lyons, Thomas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1777448	Fr	15	0	15		8	3	11	66	0.121	30	0.455		1		12	17	5				3	120												
2016	12380	621	Salem St.	28	1777449	Marshall, Jason	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1777449	Fr	15	14	15	14			0								43	10	15				11	780												
2016	12380	621	Salem St.	3	1777447	Lally, Kevin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1777447	So	14	14	14	14			0								14	10	2						14	13	47,258	166	12.645	162	0.494					
2016	12380	621	Salem St.	7	1777446	Dempsey, David	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1777446	Fr	14	4	14	4	14	10	24	44	0.318	31	0.705		2		17	17	1				1	30												
2016	12380	621	Salem St.	6	1441630	Scordato, Jacob	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1441630	Sr	14	14	14	14	20	3	23	74	0.270	36	0.486	2	1		30	20	7				4	240												
2016	12380	621	Salem St.	1	1661369	Denehy, Craig	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1661369	So	14	6	14	6	5	4	9	21	0.238	15	0.714		1		14	13	4																	
2016	12380	621	Salem St.	2	1441626	Melaugh, Ben	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1441626	Sr	13	12	13	12	31	21	52	87	0.356	56	0.644		5	1	26	26	1				6	270												
2016	12380	621	Salem St.	18	1543331	Quinlan, Sean	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1543331	Sr	13	2	13	2	1	1	2	11	0.091	7	0.636				7	10																		
2016	12380	621	Salem St.	25	1543332	Kneeland, Travis	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1543332	Jr	13	6	13	6			0	4		1	0.250				18	5	7				4	180												
2016	12380	621	Salem St.	16	1661367	Cashin, Andersen	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1661367	So	12	3	12	3		1	1								22	7	4	52	121	0.430	3	120												
2016	12380	621	Salem St.	9	1777464	Stokowski, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1777464	Jr	12	0	12		1	1	2	1	1.000	1	1.000				7	5	3				1	30												
2016	12380	621	Salem St.	20	1441690	Angell, William	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1441690	Sr	12	8	12	8		2	2								48	15	35				12	600												
2016	12380	621	Salem St.	37	1777450	McLaughlin, Daniel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1777450	Fr	9	1	9	1		1	1	3		2	0.667				6	3	4																	
2016	12380	621	Salem St.	33	1543333	Rando, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1543333	Jr	9	0	9				0								3		1				2	60												
2016	12380	621	Salem St.	24	1777465	Zarro, Giuseppe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1777465	Fr	8	0	8				0	2		1	0.500										4	330												
2016	12380	621	Salem St.	30	1780941	Schaub, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1780941	N/A	6	1	6	1			0								4	1	2						5	1	6,760	16	8.521	23	0.590					
2016	12380	621	Salem St.	35	1777451	Mulvey, Spencer	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1777451	Fr	4	0	4				0											2	6	0.333														
2016	12380	621	Salem St.	36	1777453	Santaniello, Christian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1777453	Fr	4	0	4		1		1	1	1.000	1	1.000																							
2016	12380	621	Salem St.	17	1777452	Persson, Zach	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1777452	Fr	2	0	2				0																											
2016	12380	622	Salisbury	11	1656736	Nowesnick, Will	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1656736	So	24	24	24	24			0	1		1	1.000				53	4	42				4	120												
2016	12380	622	Salisbury	25	1656734	Tucker, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1656734	So	24	24	24	24	1		1	2	0.500	1	0.500				66	7	49				11	540												
2016	12380	622	Salisbury	4	1656733	Reynolds, Garrett	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1656733	So	24	0	24		30	5	35	66	0.455	52	0.788				14	13	4				1	30												
2016	12380	622	Salisbury	23	1656732	Burton, James	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1656732	Sr	24	2	24	2	33	51	84	103	0.320	59	0.573	2	6		19	25																		
2016	12380	622	Salisbury	22	1542154	Blondino, Nathan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1542154	Jr	24	24	24	24	54	47	101	137	0.394	85	0.620	8	11		56	35	2				3	270												
2016	12380	622	Salisbury	33	1542139	Kalama, Carson	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1542139	Jr	24	24	24	24	64	21	85	111	0.577	88	0.793	3	8		60	22	4				4	210												
2016	12380	622	Salisbury	44	1542138	Leeds, Aaron	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1542138	Jr	24	24	24	24	1	1	2	3	0.333	2	0.667				61	15	38				13	720												
2016	12380	622	Salisbury	1	1542137	Ottenritter, Christian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1542137	Sr	24	0	24		12	9	21	47	0.255	28	0.596				22	22	7				4	210												
2016	12380	622	Salisbury	6	1542115	Bromwell, Brendan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1542115	Jr	24	2	24	2	25	15	40	96	0.260	52	0.542	1	4		40	11	10				3	180												
2016	12380	622	Salisbury	35	1435981	Anderson, Davis	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1435981	Sr	24	21	24	21	3	2	5	18	0.167	8	0.444				64	18	21				7	330												
2016	12380	622	Salisbury	8	1435967	Dabbs, Preston	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1435967	Sr	24	1	24	1	1		1	5	0.200	3	0.600				20	8	23				7	480												
2016	12380	622	Salisbury	2	1435964	Cirillo, Thomas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1435964	Sr	24	2	24	2	54	32	86	173	0.312	105	0.607	4	9		25	23	4				1	60												
2016	12380	622	Salisbury	7	1542114	Ternahan, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1542114	Jr	23	21	23	21	6	7	13	9	0.667	7	0.778			2	104	16	47				7	330												
2016	12380	622	Salisbury	31	1765142	Howard, Pax	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1765142	So	23	0	23				0	1							32	4	19				3	150												
2016	12380	622	Salisbury	3	1435965	Rotman, Jake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1435965	Sr	23	0	23		17	14	31	55	0.309	37	0.673	1	1		12	16	1																	
2016	12380	622	Salisbury	42	1435983	Rathbun, Taylor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1435983	Sr	22	1	22	1			0	2		1	0.500				4		2																	
2016	12380	622	Salisbury	39	1656738	Eibner, Brooks	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1656738	So	22	0	22				0								14	1	2	60	121	0.496	1	60												
2016	12380	622	Salisbury	45	1765137	Garbarino, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1765137	Jr	21	5	21	5	29	4	33	53	0.547	37	0.698				17	10	1				1	60												
2016	12380	622	Salisbury	27	1765131	McGlone, Marshall	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1765131	Fr	21	0	21				0								12	3	4				3	120												
2016	12380	622	Salisbury	17	1656730	Schaeffer, Hunter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1656730	So	21	0	21		5	1	6	6	0.833	5	0.833				4	6	3																	
2016	12380	622	Salisbury	34	1765133	Logue, T.J.	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1765133	Fr	20	5	20	5	2		2	5	0.400	2	0.400				46	6	5	104	189	0.550	3	150												
2016	12380	622	Salisbury	52	1765141	Dashiell, Brady	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1765141	Jr	19	19	19	19	29	18	47	64	0.453	50	0.781	4	2		19	18	5				5	180												
2016	12380	622	Salisbury	5	1765123	Campbell, Duncan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1765123	Jr	18	17	18	17	1	1	2	8	0.125	3	0.375				83	9		198	320	0.619														
2016	12380	622	Salisbury	26	1542107	Reymann, Colin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1542107	Jr	16	14	16	14			0								25	6	3						16	14	46,011	82	6.416	116	0.586					
2016	12380	622	Salisbury	30	1542111	McDermott, Kevin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1542111	Jr	16	0	16		6	2	8	14	0.429	11	0.786				2	8	1																	
2016	12380	622	Salisbury	21	1656731	Berquist, Chase	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1656731	So	16	0	16		3	7	10	9	0.333	6	0.667				9	5	1				3	120												
2016	12380	622	Salisbury	28	1765132	Dean, Joshua	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1765132	So	15	8	15	8			0								13	3							15	8	27,840	49	6.336	52	0.515					
2016	12380	622	Salisbury	24	1765130	Pompea, Zach	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1765130	Fr	14	0	14		1		1	8	0.125	5	0.625				3	2	1																	
2016	12380	622	Salisbury	19	1656744	Miller, Troy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1656744	So	12	0	12		4		4	5	0.800	4	0.800				7	2	2																	
2016	12380	622	Salisbury	18	1765128	Gwin, Corey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1765128	Fr	11	0	11		2		2	10	0.200	7	0.700				1	2																		
2016	12380	622	Salisbury	41	1542109	Weidner, Joey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1542109	Sr	11	0	11				0								2		2				1	60												
2016	12380	622	Salisbury	46	1656741	Harkins, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1656741	Jr	11	0	11				0																											
2016	12380	622	Salisbury	12	1656728	Stavakis, Anthony	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1656728	So	10	2	10	2			0								6		2						10	2	9,601	26	9.749	21	0.447					
2016	12380	622	Salisbury	9	1656735	Ferguson, Dash	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1656735	So	9	0	9			1	1	3							2	2	3				1	60												
2016	12380	622	Salisbury	50	1765140	Bartenfelter, Kevin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1765140	Fr	9	0	9		3	8	11	11	0.273	9	0.818				9	5	1																	
2016	12380	622	Salisbury	29	1542110	Joyce, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1542110	Jr	7	0	7			2	2	2		1	0.500					2																		
2016	12380	622	Salisbury	15	1765127	Wallenhorst, Connor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1765127	Fr	6	0	6		1		1	3	0.333	3	1.000				8		1				1	30												
2016	12380	622	Salisbury	10	1765124	Richbourg, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1765124	Fr	6	0	6		1	1	2	5	0.200	3	0.600				3	2																		
2016	12380	622	Salisbury	47	1765138	Lawlor, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1765138	So	6	0	6				0								1	1																		
2016	12380	622	Salisbury	36	1765134	Reeder, Luke	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1765134	Fr	6	0	6		1		1	1	1.000	1	1.000				8	2	2																	
2016	12380	622	Salisbury	40	1771918	Snyder, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1771918	Fr	6	0	6		2		2	7	0.286	3	0.429					1																		
2016	12380	622	Salisbury	14	1765126	Dipeso, Joseph	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1765126	Fr	5	0	5				0								1		1																	
2016	12380	622	Salisbury	38	1765135	Donnelly, Hayden	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1765135	Fr	5	0	5				0																5		2,143	5	8.399	7	0.583					
2016	12380	622	Salisbury	51	1656745	Yancey, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1656745	So	5	0	5				0								1		2																	
2016	12380	622	Salisbury	49	1656743	Conley, Chase	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1656743	So	5	0	5				0								4	1	2																	
2016	12380	622	Salisbury	20	1765129	Stevens, Parker	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1765129	Fr	5	0	5				0														3	150												
2016	12380	622	Salisbury	16	1656729	Wheeler, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1656729	So	5	0	5				0	1		1	1.000						1																	
2016	12380	622	Salisbury	43	1765136	Bacon, Justin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1765136	Fr	4	0	4				0																4		996	0	0.000	3	1.000					
2016	12380	622	Salisbury	48	1765139	Wright, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1765139	Fr	2	0	2				0																											
2016	12380	622	Salisbury	13	1765125	Verratti, Justin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1765125	Jr	1	0	1				0																											
2016	12380	623	Salve Regina	19	1778378	Sundell, Dana	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1778378	Fr	18	0	18		3	8	11	11	0.273	9	0.818				20	15	1																	
2016	12380	623	Salve Regina	11	1778375	Mongelli, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1778375	Fr	18	16	18	16		2	2	6		2	0.333				46	18	28				11	540												
2016	12380	623	Salve Regina	8	1778374	Kelly, Dan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1778374	Jr	18	4	18	4	1		1	5	0.200	4	0.800				29	10	11				11	510												
2016	12380	623	Salve Regina	5	1778372	Makoske, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1778372	So	18	1	18	1	15	7	22	43	0.349	31	0.721	1			31	24	5				2	180												
2016	12380	623	Salve Regina	30	1662416	D'Amore, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1662416	So	18	16	18	16			0								37	13	7						18	16	60,821	179	10.595	206	0.535					
2016	12380	623	Salve Regina	36	1662413	Sheehan, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1662413	So	18	16	18	16	1		1	3	0.333	3	1.000			1	34	10	11				2	90												
2016	12380	623	Salve Regina	20	1662407	Fera, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1662407	So	18	17	18	17	49	15	64	140	0.350	89	0.636	1	7		42	46	4				3	180												
2016	12380	623	Salve Regina	2	1552611	Russo, Frank	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1552611	Sr	18	17	18	17	1		1	1	1.000	1	1.000				43	12	16				18	990												
2016	12380	623	Salve Regina	10	1552603	LoCicero, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1552603	Jr	18	17	18	17	29	51	80	129	0.225	79	0.612	3	3		53	73	3				2	120												
2016	12380	623	Salve Regina	16	1552601	Gonzalez, Jake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1552601	Jr	18	16	18	16	3	2	5	7	0.429	3	0.429				79	15	6	207	359	0.577	1	120												
2016	12380	623	Salve Regina	32	1552600	Backus, Eric	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1552600	Jr	18	2	18	2	6	8	14	41	0.146	21	0.512		1		22	14	4																	
2016	12380	623	Salve Regina	25	1441409	Jones, Sharp	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1441409	Sr	18	16	18	16	46	4	50	142	0.324	88	0.620	4	6	1	31	28	4				3	150												
2016	12380	623	Salve Regina	15	1441405	Brazill, Cam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1441405	Sr	18	0	18		5	1	6	13	0.385	10	0.769	1			5	9	6				1	30												
2016	12380	623	Salve Regina	23	1662409	Huber, Doug	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1662409	So	17	2	17	2		2	2								18	6	9				2	90												
2016	12380	623	Salve Regina	12	1441404	Burr, Ross	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1441404	Sr	17	2	17	2			0								20	4	7				10	480												
2016	12380	623	Salve Regina	4	1662405	Heeter, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1662405	So	17	0	17		5	2	7	14	0.357	11	0.786				8	9	1																	
2016	12380	623	Salve Regina	28	1662411	Makoske, Zach	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1662411	So	17	6	17	6	11	11	22	44	0.250	30	0.682	1	1	1	22	14	4				2	120												
2016	12380	623	Salve Regina	26	1778379	Fee, James	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1778379	Sr	17	2	17	2	4	3	7	13	0.308	8	0.615				12	16	5																	
2016	12380	623	Salve Regina	34	1552639	Scammon, Jake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1552639	Jr	16	0	16		4	3	7	25	0.160	11	0.440				10	12	1				1	180												
2016	12380	623	Salve Regina	38	1662414	Hargrove, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1662414	So	16	9	16	9		1	1								17	8	8				6	270												
2016	12380	623	Salve Regina	7	1662406	Copeland, Luc	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1662406	So	15	0	15				0								17	3	3	25	61	0.410	2	60												
