year	year_id	team_id	team_name	position	player_id	player_name	player_url	class_year	gp	gs	g	gs2	goals	assists	points	shots	shot_pct	sog	sog_pct	gwg	man-up_g	man-down_g	gb	to	ct	fo_won	fos_taken	fo_pct	pen	pen_time	ggp	ggs	g_min	goals_allowed	gaa	saves	save_pct	rc	yc	clears	att	clear_pct
2015	12121	22	American Int'l	13	1663619	McIntyre, Jack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1663619	Fr	15	11	15	11	6	17	23	35	0.171	17	0.486	1			8	34	2				2	180												
2015	12121	22	American Int'l	19	1312817	Biggs, Matthew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1312817	Sr	14	1	14	1	6	8	14	22	0.273	13	0.591		1		6	11	2																	
2015	12121	22	American Int'l	41	1553453	Allen, Luke	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1553453	So	14	1	14	1	1			11	0.091	5	0.455				13	13	3				3	150												
2015	12121	22	American Int'l	22	1314170	Brodeur, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1314170	Sr	13	1	13	1	2			8	0.250	6	0.750				2	9					1	60												
2015	12121	22	American Int'l	15	1553454	Thomas, Frederick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1553454	So	13	0	13					2		1	0.500				6	4		1	1	1.000	1	60												
2015	12121	22	American Int'l	33	1663622	Polito, Anthony	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1663622	Fr	13	1	13	1	1			12	0.083	7	0.583				2	5					1	30												
2015	12121	22	American Int'l	5	1432003	DeJesus, Dominick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1432003	Jr	13	9	13	9	7	1	8	34	0.206	18	0.529		2	1	8	16	3				2	90												
2015	12121	22	American Int'l	17	1663620	Hay, Matthew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1663620	Sr	12	1	12	1											7	11	1				1	60												
2015	12121	22	American Int'l	10	1663617	Larkin, Colton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1663617	Fr	11	0	11		1			4	0.250	2	0.500		1		1	5	1																	
2015	12121	22	American Int'l	24	1553492	Weintraub, Josh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1553492	So	11	0	11												6	2	2																	
2015	12121	22	American Int'l	6	1666166	Molfetta, Joey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1666166	N/A	10	0	10					2		1	0.500				7	3					3	180												
2015	12121	22	American Int'l	25	1553489	Rosell, Kory	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1553489	So	9	1	9	1													3				1	30												
2015	12121	22	American Int'l	12	1663618	Auffrey, Ethan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1663618	Sr	9	1	9	1		1		2							6	5					2	120												
2015	12121	22	American Int'l	99	1553463	Cassidy, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1553463	Sr	7	4	7	4	8			29	0.276	15	0.517		3		8	18	1																	
2015	12121	22	American Int'l	2	1663621	Harold, Sal	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1663621	Fr	4	0	4												1																			
2015	12121	22	American Int'l	16	1671600	Murray, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1671600	N/A	3	0	3												1								3		932	1	3.863							
2015	12121	36	Assumption	30	1327598	Contento, Will	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1327598	Sr	17	17	17	17				1							47	14	5				3	240	17	17	59,644	149	8.993	194	0.566					
2015	12121	36	Assumption	10	1444641	Murphy, Cameron	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1444641	Jr	17	15	17	15	3	1	4	10	0.300	5	0.500	1			50	9	12				18	930												
2015	12121	36	Assumption	14	1444642	Munisteri, Connor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1444642	Jr	17	0	17		9	2	11	39	0.231	27	0.692	1			12	17																		
2015	12121	36	Assumption	16	1444643	Guarino, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1444643	Jr	17	16	17	16	1	1	2	6	0.167	4	0.667				76	12		197	353	0.558	2	90												
2015	12121	36	Assumption	27	1327595	Gersbeck, Peter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1327595	Sr	17	2	17	2	13	7	20	59	0.220	29	0.492		1		9	20					4	270												
2015	12121	36	Assumption	23	1327594	Martina, Ty	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1327594	Sr	17	16	17	16	25	7	32	79	0.316	44	0.557	1	1	1	31	28	6				8	360												
2015	12121	36	Assumption	13	1327591	Greco, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1327591	Sr	17	0	17		6	3	9	21	0.286	10	0.476				8	16	3				1	30												
2015	12121	36	Assumption	22	1327587	Craig, Kerry	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1327587	Sr	17	16	17	16											30	9	13				6	300												
2015	12121	36	Assumption	11	1327589	Smith, Garrett	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1327589	Sr	17	17	17	17	33	7	40	105	0.314	65	0.619	3	6	1	27	33	6				3	150												
2015	12121	36	Assumption	24	1327588	Riviezzo, Dillon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1327588	Sr	17	17	17	17	1	1	2	1	1.000	1	1.000				39	9	7				6	360												
2015	12121	36	Assumption	2	1444637	Donovan, Dan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1444637	Sr	17	14	17	14				5		2	0.400				14	3	9				4	150												
2015	12121	36	Assumption	35	1327599	Curran, Paul	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1327599	Sr	17	16	17	16	16	14	30	38	0.421	20	0.526	1	1		11	31					1	30												
2015	12121	36	Assumption	9	1444640	Casey, Tim	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1444640	Sr	16	3	16	3	9	10	19	37	0.243	25	0.676		1		22	18	1				3	150												
2015	12121	36	Assumption	20	1547190	McNicholas, TJ	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1547190	So	15	0	15		1	3	4	2	0.500	2	1.000				40	9	6	1	1	1.000	1	60												
2015	12121	36	Assumption	5	1663637	Darby, Conor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1663637	N/A	14	13	14	13	24	10	34	63	0.381	41	0.651	2			23	42	3				9	540												
2015	12121	36	Assumption	17	1447259	Rankin, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1447259	Jr	14	1	14	1											6		1				2	120												
2015	12121	36	Assumption	33	1663641	Birch, Blaine	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1663641	N/A	14	0	14		2	2	4	10	0.200	4	0.400				11	7	2	4	7	0.571														
2015	12121	36	Assumption	28	1327597	Mastrogiovanni, Ben	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1327597	Sr	14	0	14												6	5	2																	
2015	12121	36	Assumption	7	1327585	Griffin, Billy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1327585	Sr	13	3	13	3		1									9	2	2				1	60												
2015	12121	36	Assumption	46	1663645	Murphy, Aidan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1663645	N/A	12	0	12		2	2	4	13	0.154	9	0.692				3	5																		
2015	12121	36	Assumption	25	1444644	Fitzgerald, Daniel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1444644	Sr	7	1	7	1				1		1	1.000				1	1	1																	
2015	12121	36	Assumption	39	1663643	Ward, Patrick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1663643	N/A	6	0	6			1		5		3	0.600				2	2					1	60												
2015	12121	36	Assumption	50	1666164	Mariano, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1666164	N/A	5	0	5																				5		1,660	7	15.181	7	0.500					
2015	12121	36	Assumption	3	1668738	Gillis, Keegan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1668738	N/A	5	2	5	2		1		8		3	0.375				6	6	1																	
2015	12121	36	Assumption	34	1663642	Hamel, Ben	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1663642	N/A	5	0	5		1			3	0.333	1	0.333				2		1				1	30												
2015	12121	36	Assumption	15	1663638	Chlastawa, Luke	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1663638	N/A	4	1	4	1		1									2	1																		
2015	12121	36	Assumption	18	1663639	Matisoff, Dan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1663639	N/A	4	0	4					6		2	0.333						1																	
2015	12121	36	Assumption	29	1663640	Nemec, Hunter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1663640	N/A	4	0	4					1		1	1.000				2																			
2015	12121	36	Assumption	44	1663644	Mercer, Kevin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1663644	N/A	4	0	4												1	2	1				1	30												
2015	12121	36	Assumption	1	1547185	Graham, Thomas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1547185	So	4	0	4												1	1																		
2015	12121	36	Assumption	32	1668739	Wolff, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1668739	N/A	3	0	3					1		1	1.000				2	1																		
2015	12121	36	Assumption	26	1666163	Uchendu, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1666163	N/A	3	0	3												1																			
2015	12121	36	Assumption	21	1666162	Crespo, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1666162	N/A	3	0	3												1																			
2015	12121	36	Assumption	37	1668743	O'Brien, Patrick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1668743	N/A	2	0	2		1			2	0.500	2	1.000																							
2015	12121	36	Assumption	19	1547189	Vasapolli, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1547189	Jr	2	0	2												2	1																		
2015	12121	36	Assumption	47	1671927	Hooper, Connor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1671927	N/A	1	0	1					1		1	1.000																							
2015	12121	36	Assumption	43	1668744	Mauro, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1668744	N/A	1	0	1																															
2015	12121	36	Assumption	12	1547186	Drapeau, Jack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1547186	So	1	0	1																															
2015	12121	2683	Belmont Abbey	10	1661910	McGovern, Brendan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1661910	N/A	16	3	16	3	12	5	17	31	0.387	21	0.677		4		16	13	3	3	11	0.273	1	30												
2015	12121	2683	Belmont Abbey	7	1312190	McGinley, Joey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1312190	Sr	16	15	16	15	25	21	46	79	0.316	62	0.785		4		23	18	10				2	120												
2015	12121	2683	Belmont Abbey	39	1312195	Hickey, Bryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1312195	Sr	16	15	16	15		1		1		1	1.000				20	6	12				5	210												
2015	12121	2683	Belmont Abbey	13	1426288	Sellars, Connor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1426288	Jr	16	16	16	16	39	11	50	125	0.312	74	0.592	6			17	30	10				5	330												
2015	12121	2683	Belmont Abbey	30	1426305	Cruz, Devin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1426305	Jr	16	16	16	16	8			24	0.333	15	0.625				84	18	44	13	63	0.206	10	450												
2015	12121	2683	Belmont Abbey	12	1548052	Salter, David	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1548052	So	16	1	16	1	3	1	4	12	0.250	9	0.750				29	9	1				5	180												
2015	12121	2683	Belmont Abbey	25	1548059	Lasalla, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1548059	So	16	0	16		8			46	0.174	26	0.565				7	14	2				2	90												
2015	12121	2683	Belmont Abbey	44	1548062	Quinlan, Riley	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1548062	Sr	16	16	16	16	35	30	65	92	0.380	64	0.696	3	4		20	33	3				1	60												
2015	12121	2683	Belmont Abbey	2	1661904	Gillman, James	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1661904	N/A	16	16	16	16	1			6	0.167	6	1.000				27	8	14				12	690												
2015	12121	2683	Belmont Abbey	11	1661978	Huss, Billy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1661978	N/A	16	13	16	13	3	4	7	8	0.375	6	0.750				76	2	2	150	288	0.521	1	30												
2015	12121	2683	Belmont Abbey	15	1661979	Agrella, Cody	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1661979	N/A	16	16	16	16				1							31	9	9				2	90												
2015	12121	2683	Belmont Abbey	23	1661980	Hollister, Jason	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1661980	N/A	16	16	16	16	25	11	36	68	0.368	51	0.750	1	1		18	43	3				1	30												
2015	12121	2683	Belmont Abbey	34	1662567	Whitham, Harley	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1662567	N/A	16	16	16	16											47	6	5						16	16	51,801	132	9.174	156	0.542					
2015	12121	2683	Belmont Abbey	17	1548053	Chastain, Will	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1548053	So	14	0	14		2	2	4	15	0.133	7	0.467				3	4																		
2015	12121	2683	Belmont Abbey	3	1661906	Tanner, Callum	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1661906	N/A	14	0	14		15	3	18	34	0.441	22	0.647		5		8	21	2																	
2015	12121	2683	Belmont Abbey	45	1662568	Moore, Billy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1662568	N/A	13	0	13		4	4	8	11	0.364	9	0.818		1			4																		
2015	12121	2683	Belmont Abbey	6	1661907	Seidewand, Cooper	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1661907	N/A	13	1	13	1				3		3	1.000				12	2	2				1	30												
2015	12121	2683	Belmont Abbey	8	1663552	Vento, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1663552	N/A	12	0	12					2							8	1					1	30												
2015	12121	2683	Belmont Abbey	18	1663554	Kircher, Liam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1663554	N/A	12	0	12		7			15	0.467	12	0.800	1	2			5																		
2015	12121	2683	Belmont Abbey	33	1661981	Miller, MJ	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1661981	N/A	10	0	10		2			6	0.333	4	0.667					2																		
2015	12121	2683	Belmont Abbey	29	1663557	Varner, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1663557	N/A	8	0	8		2	2	4	9	0.222	7	0.778				1	8																		
2015	12121	2683	Belmont Abbey	43	1548061	Brown, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1548061	So	7	0	7					1		1	1.000				8	1	1	13	30	0.433														
2015	12121	2683	Belmont Abbey	9	1661909	McLoughlin, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1661909	N/A	7	0	7												2								7		4,457	10	8.077	8	0.444					
2015	12121	2683	Belmont Abbey	21	1668230	Horton, Evan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1668230	N/A	6	0	6												2																			
2015	12121	2683	Belmont Abbey	41	1663559	Jones, Hunter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1663559	N/A	6	0	6		6	1	7	12	0.500	7	0.583				2	6																		
2015	12121	2683	Belmont Abbey	1	1663548	Lieberman, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1663548	N/A	6	0	6					3		1	0.333				3	1		6	8	0.750														
2015	12121	2683	Belmont Abbey	4	1663551	Long, Joey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1663551	N/A	5	0	5		1	1	2	11	0.091	5	0.455				2	4	1				3	120												
2015	12121	2683	Belmont Abbey	27	1669348	Bernhard, Zack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1669348	N/A	5	0	5		2			8	0.250	5	0.625				3	1																		
2015	12121	2683	Belmont Abbey	22	1663556	Anderson, Brian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1663556	N/A	4	0	4																		1	30												
2015	12121	2683	Belmont Abbey	38	1312194	Seus, Patrick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1312194	Sr	3	0	3														1				1	60												
2015	12121	2683	Belmont Abbey	19	1548054	Dean, Thomas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1548054	So	3	0	3												1	1							2		1,800	2	4.000	5	0.714					
2015	12121	2683	Belmont Abbey	24	1548058	Berbrick, Erick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1548058	So	3	0	3		1			3	0.333	2	0.667																							
2015	12121	2683	Belmont Abbey	42	1669349	Fitzsimmons, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1669349	N/A	3	0	3		1			2	0.500	2	1.000				1	2					3	120												
2015	12121	2683	Belmont Abbey	40	1670484	Becker, Max	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1670484	N/A	3	0	3			2									6						1	30												
2015	12121	2683	Belmont Abbey	35	1663558	Sierra, Luis	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1663558	N/A	2	0	2																															
2015	12121	56	Bentley	30	1546373	Holbrook, Connor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1546373	So	13	13	13	13											7	3	4																	
2015	12121	56	Bentley	1	1312267	Dente, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1312267	Sr	13	11	13	11	21	6	27	63	0.333	43	0.683	3	3		16	11	1																	
2015	12121	56	Bentley	2	1312268	Giorgetti, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1312268	Sr	13	7	13	7	7	6	13	37	0.189	21	0.568				9	14	1																	
2015	12121	56	Bentley	7	1312270	Hinds, Bobby	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1312270	Sr	13	0	13		14	2	16	80	0.175	39	0.487		4		8	13	2				2	90												
2015	12121	56	Bentley	22	1312272	Demoulas, T.A.	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1312272	Sr	13	13	13	13											32	10	13				12	630												
2015	12121	56	Bentley	4	1312273	Mahony, Doug	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1312273	Sr	13	0	13												16	7	5				5	240												
2015	12121	56	Bentley	12	1433707	Lefebvre, Joey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1433707	Jr	13	0	13												7			31	56	0.554	1	30												
2015	12121	56	Bentley	20	1433710	Raffety, Connor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1433710	Sr	13	13	13	13											11	5	6				3	150												
2015	12121	56	Bentley	24	1433711	Wells, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1433711	Jr	13	10	13	10											22	4	7				4	210												
2015	12121	56	Bentley	41	1433718	Brigham, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1433718	Jr	13	0	13		19	7	26	76	0.250	43	0.566		2		7	22	4				2	60												
2015	12121	56	Bentley	3	1546364	Dimond, Cutler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1546364	Sr	13	6	13	6	11	11	22	69	0.159	34	0.493	1	1		6	20					2	120												
2015	12121	56	Bentley	45	1546386	Pidgeon, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1546386	So	13	13	13	13											12	3	7				5	270												
2015	12121	56	Bentley	46	1546387	Adler, Max	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1546387	So	13	13	13	13				6		3	0.500				57	7		124	188	0.660	1	60												
2015	12121	56	Bentley	11	1665412	Sanford, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1665412	Fr	13	9	13	9	11	9	20	40	0.275	25	0.625		3		12	11	2				2	60												
2015	12121	56	Bentley	13	1665413	DiRaimo, Joe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1665413	Fr	13	0	13		7	2	9	25	0.280	17	0.680	1			3	6	1				1	30												
2015	12121	56	Bentley	42	1665423	Shaughnessy, Daniel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1665423	Jr	13	13	13	13											15	5	5						13	13	42,147	116	9.908	125	0.519					
2015	12121	56	Bentley	35	1665419	Smith, Brendon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1665419	Fr	12	0	12												8	2	6				2	120												
2015	12121	56	Bentley	28	1546372	Osbahr, Derek	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1546372	So	12	0	12					1		1	1.000				22	5	2	9	15	0.600	2	90												
